,Brand,Title,Review,Rating,Author Name,Review Date,Views,Like Count,Dislike Count,URL
512,Kia Seltos,My Test Drive Experience.,"It is the most luxurious and functional car. I had a test drive of this car, it was so silent to drive. I am impressed by the drive. And I also would like to thank the one who designed such a beautiful car.",5,Devidas Madankar,17-Aug-19,3097 Views,4 Likes,1 Dislikes,https://www.cardekho.com/user-review/kia-seltos/my-test-drive-experience-79194.htm
513,Kia Seltos,A Comparison: Kia Seltos And MG Hector,The car is very attractive and bold. It is better than MG Hector and is available at a more cheaper price. I love this car.,5,Anonymous,16-Aug-19,495 Views,1 Likes,1 Dislikes,https://www.cardekho.com/user-review/kia-seltos/a-comparison-kia-seltos-and-mg-hector-78805.htm
514,Kia Seltos,No Hopes For AMT Buyers;,Kia Seltos is a total disappointment for AMT buyers as HTX & GTX variant costs 18-18.5lakh on-road Mumbai (HTK+ variant Doesn't justify its 15lakh on-road Mumbai price tag). Better to opt for Creta AMT & save a lakh or wait for Tata harrier AMT & save some funds meanwhile.,1,Abhijit Tawde,22-Aug-19,2591 Views,8 Likes,1 Dislikes,https://www.cardekho.com/user-review/kia-seltos/no-hopes-for-amt-buyers-80327.htm
515,Kia Seltos,Do Not Go By Bookes And Promises;,Don't just go by books and promises. I seriously doubt automatic versions of Kia Seltos as mileage claimed versus actual performance may have a huge difference. I suspect that diesel won't give more than 10-11 km/l and petrol won't go beyond 9 km/l.    ,3,Ravish Bajaj,22-Aug-19,1414 Views,15 Likes,3 Dislikes,https://www.cardekho.com/user-review/kia-seltos/do-not-go-by-bookes-and-promises-80326.htm
516,Kia Seltos,Best SUV: Kia Seltos,"Kia Seltos is best in its segment. Both the exterior and interior looks are amazing. On the basis of the price, we can say it is the best SUV in the Indian market.",5,Kashish Bharti,22-Aug-19,26 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/best-suv-kia-seltos-80307.htm
517,Kia Seltos,Best SUV For 2019,Kia Seltos has really good looks. It has the best performance in its segment. Great Interiors and design as well. ,5,Sharath,18-Aug-19,21 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/best-suv-for-2019-79325.htm
518,Kia Seltos,Luxury Car With Beautiful Interior,"Car is amazing, it is the first car with an inbuilt air purifier, it has a beautiful interior. The alloys are super cool and also it has a very powerful engine.",5,Rajni,18-Aug-19,37 Views,1 Likes,1 Dislikes,https://www.cardekho.com/user-review/kia-seltos/luxury-car-with-beautiful-interior-79320.htm
519,Kia Seltos,I am loving it.,"Its amazing production is done by MG motor. Just loved it, at first sight, i will take it first ride as soon as possible.",5,Renuka Nanoti,17-Aug-19,29 Views,0 Likes,7 Dislikes,https://www.cardekho.com/user-review/kia-seltos/i-am-loving-it-79129.htm
520,Kia Seltos,Great Machine by KIA,Its Amazing and good looking SUV in this price range and its interior design is amazing and outer look is fabulous love it.,5,Avish Desaikar,12-Aug-19,119 Views,0 Likes,3 Dislikes,https://www.cardekho.com/user-review/kia-seltos/great-machine-by-kia-77968.htm
521,Kia Seltos,Feature loaded car,"Nice car with super loaded features and both interior and exterior looking good. The car is fabulous, I really like this car.",5,Yagnesh Thakar,12-Aug-19,73 Views,0 Likes,3 Dislikes,https://www.cardekho.com/user-review/kia-seltos/feature-loaded-car-77966.htm
522,Kia Seltos,The Design: Kia Seltos,"This car has superb design and mileage could not be better than this. It has a rear design. In terms of design, it resembles Creta a little. ",5,Anonymous,15-Aug-19,20 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/the-design-kia-seltos-78626.htm
523,Kia Seltos,Car with great looks,Kia Seltos has great exterior and interior and it is the best car in this segment which you will get at a less price.,5,Koushik Das,14-Aug-19,41 Views,3 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/car-with-great-looks-78500.htm
524,Kia Seltos,Car with amazing looks,The car comes in really good and amazing looks. You will get a great car at a low price.,5,Sreekanth,14-Aug-19,33 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/car-with-amazing-looks-78497.htm
525,Kia Seltos,Kia Rules The Road Faster,Kia is a good car with best features. And built-in with high performance. Comes with bose audio and it is a vehicle like Creta. It is not in a range of MG hector or Tata Harrier.,5,Nihal Abdul Kareem,13-Aug-19,171 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/kia-rules-the-road-faster-78359.htm
526,Kia Seltos,Pratik chawdhary,Kia's cars come with comparatively cheaper prices than of similar brands. But includes great looks and suspension in comparison to other cars of the segment. ,5,Prateek Chadhary,13-Aug-19,15 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/pratik-chawdhary-78351.htm
527,Kia Seltos,Strong Recommendation- Kia Seltos,Seltos is the best car in its segment. There can not be any better car than this. Every feature is just mind-blowing. Strongly recommended.,5,Anonymous,13-Aug-19,11 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/strong-recommendation-kia-seltos-78297.htm
528,Kia Seltos,Affordable luxury car with technology,The exterior and interior design are thought out for the Indian mind. The car scores on all fronts. The car is futuristic. It combines all the features at an affordable cost. Hope Kia motors provide good after-sales support and must make it easy (electronic) for the owners.,5,Viswanath,11-Aug-19,262 Views,0 Likes,1 Dislikes,https://www.cardekho.com/user-review/kia-seltos/affordable-luxury-car-with-technology-77955.htm
529,Kia Seltos,Amazing car in India,Kia Seltos is an amazing car in India. It is a wonderful vehicle which comes in classy looks and amazing features. I really love this car.,5,S.farooq Pasha,10-Aug-19,21 Views,0 Likes,1 Dislikes,https://www.cardekho.com/user-review/kia-seltos/amazing-car-in-india-77610.htm
530,Kia Seltos,Kia seltos above all,"One of the most futuristic-looking cars, in my opinion, it's better than MG Hector or the Tata Harrier, Seltos gives a very punchy performance and the power delivery is very linear you just have to press the gas pedal and the rpm meter goes right up to the 5000 rpm, mark it gives an excellent performance, hats off to Kia motors. The Kia Seltos is the 3rd car in India after Hyundai Venue and MG Hector to get a connected tech called UVO meaning your voice and has 37 features. The UVO app can be used to control functions like remote engine start/ stop, door lock/ unlock, voice based commands and remote vehicle status among others. Kia has partnered with Vodafone to provide connectivity solutions along with many other tech companies like MapMyIndia and LG. Move inside the cabin and you will be taken aback by the design and layout. There are a variety of trim options right from an all-black theme to dual tone and more. The overall layout remains the same with a cockpit inspired design. The highlight, of course, is the large horizontally placed 10.25-inch touchscreen infotainment system that's intuitive to operate. The system adjoins the instrument cluster having a 7-inch digital display and looks modern, not only the Seltos is feature-rich, but it's also mechanically rich. Kia has added a variety of engine and gearbox options in the Seltos to cater a wide audience and growing demand of the buyers. To be precise, there are 3 engine options and four gearbox options combined to form 16 variant options. The one we drove during our first-drive review was the 1.5-litre diesel engine with an automatic gearbox. Before talking about the driving experience, here's a brief idea about the engine options. There's a 1.5-litre petrol engine developing 115 PS and 144 Nm output mated to either a 6-speed manual or a CVT gearbox. There's the 1.5-litre diesel with 115 PS and 250 Nm output mated to a 6-speed manual and 6- speed automatic unit, the one which got to drive. And lastly, the talk of the town 1.4-litre turbo petrol producing 140 PS and 242 Nm and is mated to either a 6-speed manual or a 7-speed DCT. All the engines are BS-VI ready. There are 3 drive modes - Normal, Eco and Sport and three traction modes - Mud, Snow and Sand to choose from, however, there's no physical knob to easily opt between these modes. There's no all-wheel drive system either. Talking about the drive experience, the diesel engine had a minimal turbo lag with a linear delivery and a very good low-end torque. The auto gearbox responded well with the engine and it was not difficult doing three digit speeds even on narrow Goan roads. The flat-bottom steering not only felt good to hold but also had balanced feedback for city and highway driving. It was not difficult to take sharp turns, though it felt a bit heavier at times. The ride quality was fabulous and it felt like Kia had worked hard to tune suspension as per the Indian roads. We took the car through water clogged roads, broken patches and highway and the Seltos did not disappoint us. The NVH levels were refined and no diesel clutter or instant acceleration noise seeped inside the cabin. The braking was confident too, and heavy rains didn't affect the braking force much. In terms of mileage, Kia claims 16+ kilometres to a litre for both the petrol engines and 21 kmpl for the diesel engine with a manual gearbox.",5,Xczxzcc,10-Aug-19,12084 Views,12 Likes,5 Dislikes,https://www.cardekho.com/user-review/kia-seltos/kia-seltos-above-all-77484.htm
531,Kia Seltos,Nice interior and features,"Nice car, good looking, very good interior and exterior. I think it will rule the Indian auto market.",5,Yogananda,9-Aug-19,39 Views,1 Likes,2 Dislikes,https://www.cardekho.com/user-review/kia-seltos/nice-interior-and-features-77318.htm
532,Kia Seltos,The Best Car,The designing is fantastic with superb features in a budget-friendly option. It is the best car.,5,Dibyesh Panda,9-Aug-19,27 Views,0 Likes,2 Dislikes,https://www.cardekho.com/user-review/kia-seltos/the-best-car-77478.htm
533,Kia Seltos,"In love,Kia Seltos.",Kia Seltos is a complete package vehicle under mid-segment SUV. The best part is its impeccable features that the car has to offer. Bravo Kia.,5,Pema Rinzing Lepcha,10-Aug-19,28 Views,0 Likes,1 Dislikes,https://www.cardekho.com/user-review/kia-seltos/in-lovekia-seltos-77587.htm
534,Kia Seltos,Beautiful Luck Very Nice,Seltos is a very nice car. Comes with beautiful looks. ,5,Anonymous,10-Aug-19,15 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/beautiful-luck-very-nice-77557.htm
535,Kia Seltos,Lease electric car ok,It is a new generation's electric car. Best in its segment.,1,Anonymous,10-Aug-19,20 Views,0 Likes,3 Dislikes,https://www.cardekho.com/user-review/kia-seltos/lease-electric-car-ok-77496.htm
536,Kia Seltos,Take A Drive: Seltos,Must take a test drive of this car. I am really impressed with the design and features. Planning to buy its base variant. Very smooth to drive. Hope the range to be below 10 lakhs.,5,Shiv,9-Aug-19,115 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/take-a-drive-seltos-77480.htm
537,Kia Seltos,Amazing Looks and design,The car has amazing looks moreover the designing of the car is superb.,5,Kapil Fithani,9-Aug-19,27 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/amazing-looks-and-design-77301.htm
538,Kia Seltos,Looks at a great price,"Kia Seltos comes at a low price with extremely great looks, I really love this car.",5,Krishnan Sivakumar,9-Aug-19,32 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/looks-at-a-great-price-77295.htm
539,Kia Seltos,Best car,"The car is not for just sitting inside and driving, in this car you will feel pleasure and comfort while driving. I really loved this car.",5,Manoj Gopalani,8-Aug-19,29 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/best-car-77115.htm
540,Kia Seltos,Not as good as hiked on internet - Kia Seltos,"The iron sheet is very thin. Seems like the company did a compromise with quality to provide the cheapest Kia. The gap between suspensions and tyres is very low so there is a high possibility of getting damaged when it passes through the Indian speed breakers. Variant distribution is not proper. What does mean to launch 8 variants? Or HT variant is useless, there should be 5 variant in GT line including diesel.",2,Anil,7-Aug-19,9463 Views,20 Likes,34 Dislikes,https://www.cardekho.com/user-review/kia-seltos/not-as-good-as-hiked-on-internet-kia-seltos-76954.htm
541,Kia Seltos,For saying to buy,The design was also nice. Good looking car. Used for all types of purpose and speed was also come.,5,Kashyap,4-Aug-19,62 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/for-saying-to-buy-76277.htm
542,Kia Seltos,I love this car,This car design is awesome and feature option is good and usefully. Quality is the best and very useful car.,5,Jai,4-Aug-19,37 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/i-love-this-car-76250.htm
543,Kia Seltos,A very descent car,It is a nice comfortable car it is very satisfying. I think it will make me and all of you satisfied. ,5,Jai,5-Aug-19,32 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/a-very-descent-car-76516.htm
544,Kia Seltos,A Nice Car,This is a great car. The features are good. The looks are nice. The driving is amazing.,5,Vivek,3-Aug-19,18 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/a-nice-car-76020.htm
545,Kia Seltos,Seltos - A revolutionary SUV,"Excellent Car, Unique Drls , Good Interior and Exterior look, Value For Money, Good Body Built and Most importantly the company gives 7 years warranty over the vehicle",5,Rajesh Mallick,3-Aug-19,31 Views,1 Likes,1 Dislikes,https://www.cardekho.com/user-review/kia-seltos/seltos-a-revolutionary-suv-76016.htm
546,Kia Seltos,Amazing car in India,It is a wonderful vehicle which comes in classy looks and amazing features. I really love this car.,5,Anonymous,7-Aug-19,20 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/amazing-car-in-india-76876.htm
547,Kia Seltos,Advanced Technology,It is a good vehicle which comes with advanced technology and features and the looks of the car are like a premium car.,5,Anonymous,7-Aug-19,21 Views,0 Likes,1 Dislikes,https://www.cardekho.com/user-review/kia-seltos/advanced-technology-76858.htm
