,Brand,Review,Rating,Author Name,Review Date,URL
412,MG Hector,"The best car, excellent performance, well-designed interior, and best handling.",5,Chiku Swain,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/best-car-of-the-year-69320.htm
413,MG Hector,"Best in class and price segment, provide facility regarding safety is best, they improve comfort feature.",4,Piyush Chourasiya,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/beast-in-the-market-69293.htm
414,MG Hector,"Good looking at the exterior but expected a lot out of it, some more features would have been added. It would have been a 7 seater. Do not buy this instead of go for a better option like XUV500.",2,Fouzan Shariff,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/less-than-expected-69275.htm
415,MG Hector,"Nice car, amazing look, good specs, & features. Really mind-blowing.",5,User,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/i-ll-buy-this-car-in-future-insha-allaah-69267.htm
416,MG Hector,"Creators of MG Hector, They have made such a beautiful and fantabulous car I am shocked that this car starts from just 12 lakhs.",5,Rajesh Saluja,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/wow-what-an-amazing-car-69256.htm
417,MG Hector,A Good car with excellent design and Internet technology.,5,Naresh Kumar Kumawat,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/favorite-car-69262.htm
418,MG Hector,"Good and new features at low-cost, sunroof is an awesome part.",5,Pranav,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/awesome-good-69315.htm
419,MG Hector,"I love this car, the functions, the looks, and everything is just awesome.",5,Kashif Ansari,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/love-with-hector-69280.htm
420,MG Hector,"It mostly looks like a premium car and will give you a luxurious feeling after sitting inside. It has all the new techs which will blow your mind. The only thing that is not good is the Tyre Size comparing to the car's size, and that doesn't look proportionate.",4,Uday Srivastava,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/hector-a-premium-feel-69223.htm
421,MG Hector,I love the looks of Hector and especially one of the most attractive features is the In-Built Internet Connectivity at such a low price.,5,Anonymous,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/best-midsize-suv-with-inbuilt-internet-connectivity-69242.htm
422,MG Hector,The top model is the Best Luxury SUV at the best price to buy.,5,Keshav Maheshwari,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/best-car-of-the-year-69236.htm
423,MG Hector,"MG Hector is a good car, the structures are unique and very comfortable when it comes to driving.",4,Rohit Khose,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/hector-a-good-look-with-perfect-features-69225.htm
424,MG Hector,"Considering the specification that MG offers, this car going to be very successful in the Market.",5,Mahesh Baviskar,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/hector-a-successful-car-69249.htm
425,MG Hector,"Very good design, 80% of its features are good, available in four colours and prices are competitive.",5,Shikas Shik(shibin G),"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/features-and-prices-69231.htm
426,MG Hector,Good car with a lot of plus points .. like internet.. voice recognition.. the new add ons on the exterior gives the excellent look... price of 14.5 is awesome for this car... Enjoy the car .. the only negative is fuel consumption.,4,Nibin,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/excellent-european-car-69193.htm
427,MG Hector,Nice and excellent car to but nice new feature and amazing thing are that of 5 years unlimited kilometers warranty.,5,Mayur Modi,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/atleast-take-a-test-drive-69194.htm
428,MG Hector,I like the new model MG. My dream MG car but I have no money please sir give me an offer I am middle class not 12 lakh 14 lakh only 10 lacs please sir give me offers sir.,1,Seta Hamir,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/super-performance-nice-mg-i-like-this-car-and-i-want-this-car-69214.htm
429,MG Hector,Smarter and awesome car and new technology in India will appreciate.,5,Prakash,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/awesome-and-smarter-car-69212.htm
430,MG Hector,"Highly anticipated Hector mow launched at a staggering price of 12.18 lakhs ex-showroom PAN India and it is super value for money and well suited for family kind of person. Hector has the biggest dimensions in its segment and really impresses on the space department. the boot is also the largest and ample for long picnics with the family. The engines are powerful, 2.0 diesel is very powerful and efficient and the 1.5-liter turbo petrol is also offered in DCT and 48v battery for efficiency and boost in power. The hector is very advanced in technology department as it comes with connected car technologies like geofencing and tomtom live maps and many more! The overall ride quality is awesome but it suffers on handling department because of massive dimensions and soft suspension but it doesn't matter a lot and not a deal breaker. On the reliabily front, the hector comes with a 5-year warranty and many schemes to attract customers. MG has also collaborated with Cardekho to improve customer satisfaction. Mg hector is really impressive and an overall great product.",4,Harsh Saraswat,"Jun 29, 2019",https://www.cardekho.com/user-review/mg-hector/super-value-for-money-and-spacious-car-69071.htm
431,MG Hector,It is such an amusing car with very good looks and class-leading features at a very cheap price It is better than hattier or compass.,2,Malini Capoor,"Jun 29, 2019",https://www.cardekho.com/user-review/mg-hector/all-in-one-car-69124.htm
432,MG Hector,"Goof power, best performance, the best pulling capacity. Best price and hybrid performance, also budget friendly for all.",3,Svks Review Kumaran,"Jun 29, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-69120.htm
433,MG Hector,"GOOD CAR IN SPACE, INFOTAINMENT SYSTEM, HEAD TURNING DESIGN, TURBOCHARGED ENGINE.",4,Pranjali Pathak,"Jun 29, 2019",https://www.cardekho.com/user-review/mg-hector/its-a-human-thing-69115.htm
434,MG Hector,Just the functional system of the car is awesome. I just wanna have MG Hector because of premium look and features.,5,Elegant Vineet,"Jun 29, 2019",https://www.cardekho.com/user-review/mg-hector/the-first-budget-range-car-69110.htm
435,MG Hector,"The best at all the Segment but, need some noise destruction come inside the car. Only need that change.",5,Abhishek Rajvanshi,"Jun 29, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-car-69107.htm
436,MG Hector,Mg hector is the best car I have ever seen it is better than all the same price car and costly car.,5,Shanu Padhoor,"Jun 29, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-the-best-car-of-india-69090.htm
437,MG Hector,Such a shame not to have automatic transmission. This is absolutely ridiculous waited for so long and no automatic transmission this is shabby.,1,Krishna,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/shame-on-mg-hector-69186.htm
438,MG Hector,MADE IN CHINA No service center nothing Why you need large display HARRIER is better than Hector.,1,Samiran Nath,"Jun 29, 2019",https://www.cardekho.com/user-review/mg-hector/made-in-china-69126.htm
439,MG Hector,It is an excellent car and worth the money with excellent features.,5,Neymar Sachin,"Jun 29, 2019",https://www.cardekho.com/user-review/mg-hector/best-car-in-the-world-69119.htm
440,MG Hector,"MG Hector is a great car with fantastic features and connectivity, the price of the car starts from 12.18 lakhs which is a great price with great comfort and good built but the only thing that is a pause here is that Morris Garages are doing there debut so we cannot tell how much the company is reliable.",4,Vinita Singh,"Jun 29, 2019",https://www.cardekho.com/user-review/mg-hector/mg-is-fantasticoo-69069.htm
441,MG Hector,"MG Hector,it's the premium SUV not only in terms of road presence but in terms of all. For example even it's base variant is loaded with tons of safety features. Then just imagine about the top variant that's insane.Overall for less price a huge, spacious, feature loaded, safe rover.",5,Pandu Rishi,"Jun 29, 2019",https://www.cardekho.com/user-review/mg-hector/great-design-by-mg-69059.htm
442,MG Hector,"MG Hector is a perfect car for the young generation and safety features are also good but personaly I didn't like it from the rear and side profile. Other than that it is a good car and in comparison to harrier, interior built quality is also good. I would like to take a test drive to check its driving experience.",3,Ankit,"Jun 29, 2019",https://www.cardekho.com/user-review/mg-hector/technical-car-69042.htm
443,MG Hector,"LOVE, at First Sight, you feel the strength as soon as you touch the door Sturdy+Safe+Smooth+Super Mileage, Spontaneous Pickup, Super Comfort As of now, don't feel any regret for Service for 1 year",4,Mitesh,"Jun 29, 2019",https://www.cardekho.com/user-review/mg-hector/love-at-first-sight-69062.htm
444,MG Hector,Best in class Best personal driving experience New tech car Fully automatic New features Price satisfaction Too good best car in India in 2019.,5,Abhishek,"Jun 29, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-review-69053.htm
445,MG Hector,"All new technology introduced in MG Hector car and it has more to express, superb driving experience and power composition makes it the king of the road, features are fully advanced.",4,Gaurav Srivastava,"Jun 29, 2019",https://www.cardekho.com/user-review/mg-hector/best-car-under-this-price-segment-69028.htm
446,MG Hector,Superb..design elegant concept..with voice aasistant..with sunroof..and LED concept is also good.,5,Kunal Bahuriya,"Jun 29, 2019",https://www.cardekho.com/user-review/mg-hector/parking-sensor-69013.htm
447,MG Hector,"Nice car, it's good to know that mg is bringing new technology in the form of Android, and by doing this it brings our car close to us.",5,Visharad,"Jun 29, 2019",https://www.cardekho.com/user-review/mg-hector/a-must-buy-hatchback-69024.htm
448,MG Hector,MG Hector is the best in class and the AI will increase the user interface.,5,Eta Kappa,"Jun 29, 2019",https://www.cardekho.com/user-review/mg-hector/the-ai-is-the-key-feature-69054.htm
449,MG Hector,This is a good car. The looks are awesome. It is worth the value. ,4,Sandeep Jaiswal,"Jun 29, 2019",https://www.cardekho.com/user-review/mg-hector/a-good-car-69016.htm
450,MG Hector,This was an amusing car and the features are so excellent newly introduced in this car like magic. I never seen before such wonderful things and the boot space is very huge sunroof also profiles the rich SUV better than other SUV's back side space is very large driver seats are also comfortable automatically voice command is a new magician.,3,Anonymous,"Jun 28, 2019",https://www.cardekho.com/user-review/mg-hector/my-wonder-dream-car-68968.htm
451,MG Hector,"Aged so well, with fantastic road presence still, just adequate proportions accommodating 7 seats and all the bells and whistles, I doubt any other mid-sized SUV can beat XUV5OO. As the initial fuzz dies just as in case of Jeep Compass, and the Chinese quality begins crying hoarse, XUV would still rule the roost.",1,Chandra B Singh,"Jun 29, 2019",https://www.cardekho.com/user-review/mg-hector/is-xuv5oo-with-better-interiors-beatable-69005.htm
